name,Power
supplyname,Power Plant
tranname,12 or 23kV substation
demandname,Deliver Station
nodenum,60
demandnum,37
trannum,14
supplynum,9
demandseries,"[23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34, 35, 36, 37, 38, 39, 40, 41, 42, 43, 44, 45, 46, 47, 48, 49, 50, 51, 52, 53, 54, 55, 56, 57, 58, 59]"
transeries,"[9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22]"
supplyseries,"[0, 1, 2, 3, 4, 5, 6, 7, 8]"
edgediameter,5
population_assignment,"[30245.25841976521, 31833.386590380433, 30520.396763547655, 2381.151441211471, 34986.56417469301, 36818.193655229385, 24730.28813413631, 27141.692244846385, 12836.100314161913, 37004.10440512591, 44199.759315076655, 2294.848558788529, 1561.8304224098342, 1522.1695775901655, 9510.387618224224, 37615.135480396304, 39462.51864213168, 44328.22444382031, 33181.28658488, 23425.266577493374, 22856.953378125327, 6901.081918582821, 32886.14916046368, 7662.055480812605, 28628.572929743725, 16053.018234819658, 30410.41122876307, 23713.297472327984, 23594.125563720267, 24918.294691831066, 30503.442257040777, 12823.20621573683, 22790.792969508497, 34781.79317807113, 36810.092955222404, 40478.14249151217, 26234.00650980925]"
elevation,"[86.6534194946289, 82.72259521484375, 67.71721649169922, 93.81138610839844, 66.4934310913086, 64.00801086425781, 84.75991821289062, 84.70918273925781, 84.20521545410156, 63.18643951416016, 91.0631103515625, 91.42215728759766, 66.4211654663086, 111.8775634765625, 94.63480377197266, 105.2547607421875, 109.8981399536133, 85.01990509033203, 60.37099838256836, 88.25282287597656, 92.23977661132812, 88.31633758544922, 96.08435821533203, 118.1978149414062, 100.5024948120117, 97.53785705566406, 66.0837631225586, 79.01107788085938, 89.50757598876953, 84.60513305664062, 69.28287506103516, 85.93111419677734, 86.09281158447266, 89.63301086425781, 65.71548461914062, 105.1283340454102, 94.34551239013672, 85.88287353515625, 76.23211669921875, 83.59007263183594, 91.97647094726562, 78.73103332519531, 60.94126892089844, 92.50637817382812, 69.463134765625, 94.0855484008789, 85.5852279663086, 79.43054962158203, 66.3487548828125, 95.39720916748047, 76.38729858398438, 60.64427947998047, 76.73247528076172, 118.9829940795898, 91.68074798583984, 106.3346710205078, 92.00981903076172, 94.3451919555664, 103.4525527954102, 90.32752990722656]"
color,red
