name,Power
supplyname,Power Plant
tranname,12 or 23kV substation
demandname,Deliver Station
nodenum,60
demandnum,37
trannum,14
supplynum,9
demandseries,"[23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34, 35, 36, 37, 38, 39, 40, 41, 42, 43, 44, 45, 46, 47, 48, 49, 50, 51, 52, 53, 54, 55, 56, 57, 58, 59]"
transeries,"[9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22]"
supplyseries,"[0, 1, 2, 3, 4, 5, 6, 7, 8]"
edgediameter,5
population_assignment,"[0.0, 33119.264245789935, 8823.705107640313, 27728.742971138126, 30146.224278970538, 40178.34081107701, 40223.742561712344, 35410.521413354894, 0.0, 33178.197100220845, 2293.5445903200825, 27050.040601229044, 9693.992729685984, 33663.75753808399, 40469.503653183696, 34349.411768131446, 23816.314924286635, 36459.06594889455, 27318.128061609823, 2382.455409679917, 28108.072132049627, 36112.5840258495, 23982.11490689232, 29366.282509907127, 30680.589903645596, 15639.557796274445, 11701.467916650585, 2936.5622594821452, 0.0, 29868.103887444046, 35959.826650649506, 38892.66596012907, 29276.11102155713, 22696.92676312466, 27695.859417253767, 41287.64222453384, 37134.678909547474]"
elevation,"[73.95166015625, 72.57366943359375, 96.5937728881836, 75.78303527832031, 67.16117858886719, 87.52821350097656, 65.16547393798828, 65.72210693359375, 108.2681121826172, 78.73103332519531, 101.3294448852539, 116.9955062866211, 94.46373748779297, 117.5023651123047, 94.4058609008789, 81.94464874267578, 88.89850616455078, 117.0912399291992, 96.69680786132812, 63.88666152954102, 66.0837631225586, 103.1723175048828, 85.6299057006836, 68.88689422607422, 92.81430053710938, 87.56008911132812, 87.01199340820312, 123.606086730957, 96.03089141845703, 87.75762939453125, 74.83297729492188, 65.61852264404297, 88.33000946044922, 68.00563049316406, 72.75167083740234, 75.99874114990234, 75.72025299072266, 94.33114624023438, 77.0042953491211, 101.4325485229492, 111.8470458984375, 97.11541748046875, 68.71366882324219, 70.89645385742188, 89.37995147705078, 119.7053375244141, 82.04747772216797, 94.19943237304688, 64.38890075683594, 100.1670227050781, 120.8026123046875, 63.86080551147461, 101.2802963256836, 100.2910385131836, 110.0476760864258, 94.0855484008789, 116.5338745117188, 87.00989532470703, 98.65016174316406, 87.07022094726562]"
color,red
